nodes,distance
49113862,3554.9869999999996
1268352598,2634.2599999999998
49376711,1644.155
49376712,1573.0439999999999
2414177794,1700.9619999999998
49442363,2811.2799999999997
48918188,3432.884
280915696,3348.454999999999
49377044,3398.23
49377046,3505.203
49377048,3578.312
5650673438,3276.0319999999992
5650673439,3251.8589999999995
5650673440,3304.0009999999993
49049383,3469.236999999999
49049386,3375.850999999999
49049388,3300.3899999999994
49049393,3081.2689999999993
49049394,3155.8809999999994
49049395,3189.4649999999992
49049396,3112.5679999999993
49049398,3043.437999999999
49049399,2914.5609999999992
49049402,3035.8869999999993
49508234,2802.2479999999996
49442743,2283.9849999999997
49442745,2302.4139999999998
48984015,1297.6220000000003
48984032,1455.6
49442852,2858.244
49508410,2229.614
49508412,2196.0139999999997
49508413,2124.084
273313975,0.0
1188786445,2484.192
1188786450,2473.291
1188786455,2465.474
1188786456,2450.1090000000004
1188786461,2501.576
1188786487,2552.948
1188786498,2368.9890000000005
49246561,3283.6490000000003
49443453,2685.6730000000007
49443455,2770.5970000000007
49443571,3310.8610000000003
49443573,3365.1290000000004
49443713,3270.5029999999992
49443723,3579.84
49443719,3428.138
49443734,3132.124
49443736,3057.408
49443743,3057.541
346780651,2477.6230000000005
2771416196,3427.2039999999997
2771416198,3435.586
49050932,2782.594
49050933,2710.5989999999997
49050934,2628.7250000000004
49050935,2543.6639999999998
49050936,2459.484
49050937,2389.466
48919871,3331.013
425883154,1983.4499999999998
1707898525,1620.5409999999997
49051370,3531.874
49051380,2909.5959999999995
49051381,2793.0299999999997
49051385,2665.2099999999996
49051386,2769.718
49051387,2875.1119999999996
49051388,2984.3969999999995
49051389,3042.5649999999996
49051393,3366.8939999999993
49051394,3458.4879999999994
49051396,2620.8509999999997
49051397,2653.9959999999996
48920338,3531.9860000000003
1707898666,1386.1419999999998
1707898670,1367.187
1707898672,1377.4799999999998
1707898687,1338.5729999999999
1707898824,1655.1449999999998
1707898826,1705.9599999999998
1707898827,1715.7329999999997
49313738,2630.4980000000005
49313739,2703.1680000000006
49051612,1772.7859999999998
49051613,1731.1989999999998
49051614,1788.9089999999999
1713010775,3592.5870000000004
49313940,2750.5749999999994
49313942,2917.9119999999994
49313944,3000.6779999999994
362576044,3173.9170000000004
49313969,3427.178
5985368488,3591.8269999999998
49379845,3075.0169999999994
49379851,3192.2349999999997
49379853,3228.7119999999995
49379863,3483.3219999999997
49379869,2902.311
49052261,3127.0470000000005
49052265,3234.6620000000003
280918811,3347.955
1742439992,2339.885
3564862352,2981.375
5703892109,1798.9699999999998
49249700,3557.7140000000004
3283254773,3480.663
2362605130,3347.3429999999994
49053271,3351.2799999999997
49053272,3296.999
49053386,3582.3269999999998
49053400,3418.423
49643231,2505.488
1188790043,2405.5260000000003
3564863322,3053.7719999999995
49053536,2560.094
49053539,2728.692
4188372896,3217.421
4188372897,3222.3659999999995
4188372898,3230.035
392003524,3427.6480000000006
48988417,1737.176
48922911,2611.383
48922913,2793.0150000000003
1224507720,2292.3779999999997
49185151,2566.9979999999996
49185162,2784.0679999999998
49774992,2656.2700000000004
49251185,3305.1080000000006
49251187,3362.9040000000005
49251188,3420.7010000000005
49251191,3537.6960000000004
49251209,1429.7179999999998
49251217,1700.1109999999999
49251222,2091.408
49087868,2976.474
49251224,2172.773
49087869,2968.746
49251225,2185.5860000000002
49251347,2958.9790000000003
49251382,1722.99
49251387,1506.2179999999998
49251412,1318.385
49251414,1431.699
49644744,2112.8790000000004
3701376252,3107.1690000000003
49513908,3202.7200000000003
1742439963,2020.711
1742439967,2197.288
1742439971,2454.445
49120809,2506.146
1742439978,2438.8140000000003
49120810,2534.1670000000004
1742439983,2439.2210000000005
1742439990,2441.4790000000003
49120822,1843.3729999999998
49120824,1683.3319999999999
49120826,1528.293
1268352577,2855.481
1742439998,2006.887
1742439999,2006.243
1742440000,1991.8049999999998
1268352590,2831.721
1268352593,2850.127
1268352597,2836.692
1268352613,2857.9210000000003
1268352619,2781.186
1268352622,2861.784
49514141,3386.2199999999993
49514146,3532.3859999999995
49252014,3561.5179999999996
49252026,3352.0239999999994
49252046,3536.1569999999997
49514517,2782.639
49055778,2459.968
49121799,3389.5559999999996
1715964541,1942.4049999999997
49515135,3080.9890000000005
49515137,3197.3260000000005
49515139,3312.9150000000004
49515142,3540.3000000000006
49515144,2229.2300000000005
1715964559,2638.9849999999997
1715964581,2400.2239999999997
1715964587,2986.5309999999995
49384362,2534.165
49712340,2513.3000000000006
1742179644,2144.9339999999997
3718024787,3378.632
49581758,2924.432
49581759,2865.0539999999996
49581760,2860.8289999999997
49581762,2748.41
49581782,1953.8490000000002
49647330,2133.9640000000004
49647334,2234.6130000000003
60657467,1877.6059999999998
1742115244,1982.03
1742115263,1961.211
1742115289,1958.83
1742115307,2006.856
6243717644,2728.218
49123904,3518.085
49123906,3390.416
49123916,2207.906
49123921,1890.3329999999999
49123922,1606.5089999999998
49058392,2560.8109999999997
49058395,2246.373
49058396,2151.451
49517177,3191.5209999999997
1742115480,2068.68
1742115518,1811.2269999999999
1742115538,1792.2569999999998
49124061,3587.7349999999997
344560429,2614.6259999999993
1190499389,2378.089
1190499409,2498.9320000000002
1190499411,2295.929
1190499413,2386.753
371168346,2565.216
1190499429,2377.786
1190499435,2468.2850000000003
1190499438,2452.04
49452232,2537.733
371168483,3494.626999999999
371168520,2775.042
371168522,3043.6699999999996
49779983,2340.43
371168628,3248.705
49190416,3277.378
49190419,3045.313
49190420,2972.2030000000004
49190422,2899.568
49190425,2612.543
49190428,2820.386
49190429,2734.2200000000003
49190430,2701.896
49190435,2714.8120000000004
49190438,2914.5559999999996
49190440,2969.94
49190441,3013.195
1742182012,2686.8409999999994
1896847012,1956.2349999999997
2774570792,2625.9269999999997
2774570802,2162.798
2774570803,2136.654
2774570812,1680.1309999999999
2774570818,1479.446
2774570832,1329.161
2774570833,1579.2169999999999
2774570835,1781.021
2774570839,2395.696
2774570840,2511.6059999999998
2774570842,2977.4299999999994
2774570843,3094.2209999999995
2774570848,3209.7169999999996
2774570856,3326.8479999999995
2774570857,3390.828
2774570860,3560.307
49190790,3565.6630000000005
49190800,3401.6240000000003
2120325431,3064.9590000000007
49518907,2945.3979999999997
3403455090,2910.0049999999997
1277926142,1413.8929999999998
1277926144,1409.1739999999998
1190435943,3507.6359999999995
1190435952,3566.3859999999995
1713151125,3557.0319999999997
1713151133,3005.893
1713151141,3103.682
4620852475,2673.3430000000003
4620852476,2600.7980000000002
439983355,3143.717
49519905,3088.366
48864711,3560.4779999999996
48864712,3578.3799999999997
49389063,1897.955
49389065,2002.905
49389067,2106.323
49389068,2239.086
49389071,2321.821
49389073,2408.4629999999997
48996142,2236.885
49192819,2327.1949999999997
49192826,3124.5149999999994
49192832,3179.3229999999994
49192842,3349.7619999999993
49192848,2066.4120000000003
3643121556,3163.6990000000005
49192855,2155.713
49192861,2355.1479999999997
49192870,2434.727
49192872,2460.739
49192883,3018.068
49127390,3519.1220000000003
49127391,3555.6650000000004
49455231,2186.1579999999994
49586322,3523.367999999999
49586325,3362.1279999999992
49193355,1970.1729999999998
49193360,2076.1229999999996
49193363,2126.4679999999994
49193366,2130.7699999999995
49127944,3042.999
49127945,2955.711
49193571,3589.7730000000006
49193574,3506.75
6047113833,3459.2990000000004
4343112501,3431.3070000000002
4343112510,3441.7509999999997
49193984,3589.312
443524203,1721.2169999999999
443524206,1850.7930000000001
49194189,2935.7509999999997
49194190,2872.4649999999997
49456451,2928.7509999999997
49456455,3043.7479999999996
49063283,3495.8599999999997
49194456,3180.4239999999995
49325992,3596.25
49260588,2760.114000000001
49260602,3049.808
2304485437,2399.758
49260608,3328.75
49260612,3586.128999999999
2304485447,2495.297
2304485454,2821.451
49064036,2969.5620000000004
49064038,2967.428000000001
49064041,3099.754
49064040,3181.453000000001
49064043,3160.1960000000004
49064044,3220.2740000000003
49064047,3344.8389999999995
49064046,3283.27
49064051,3448.6959999999995
49064052,3510.8909999999996
49064050,3422.1019999999994
49064086,3512.085
49064087,3413.621
49260708,2870.3700000000003
49457451,2886.202
49260859,2367.937
49260909,2086.2439999999997
1716496875,3528.6480000000006
1716496886,2222.195
6182709944,3012.855
49785556,2073.1530000000002
49785640,1291.7440000000001
2523704166,3128.468
2523704168,3118.776
2523704169,3105.439
2523704170,3113.076
49196062,2300.6119999999996
49196067,2422.102
49196074,2689.941
49196098,3214.7909999999997
49196102,3393.544
49065111,2355.23
49065115,2498.802
1742122224,1869.0049999999999
49261809,3289.763999999999
49261810,3348.325999999999
1742122245,1820.003
1742122262,1891.5539999999999
49524358,2152.4519999999998
49064035,3083.3360000000002
49064049,3452.5019999999995
48934875,118.764
49000415,1875.3980000000004
421262962,3150.484
1711714535,1970.1499999999999
1711714577,2131.852
1711714582,2112.3509999999997
1711714589,2433.5409999999997
49656162,2601.438
3322787251,2935.801
3322787257,3046.382
3322787272,3006.7709999999997
3322787274,3050.807
49067476,2219.5849999999996
49067479,2054.0679999999998
49067480,2001.0350000000003
49067481,2085.956
49067482,2166.6710000000003
49460715,2601.822
49460723,3060.8450000000007
49460725,3177.832000000001
49460727,3281.423
49460732,3514.839
49067572,3475.393
2304489116,2923.933
2304489131,2703.486
2304489159,2855.655
2304489160,2846.284
1190442704,2814.407
1190442712,2930.471
1190442715,3044.652
1190442717,3332.0239999999994
1190442722,2698.2580000000003
1190442723,3446.274
1190442724,3161.64
1190442730,3274.9419999999996
1190442732,3391.0049999999997
1190442738,2583.0440000000003
48871304,2802.435
48871305,2809.557
4619024316,2958.5440000000003
4619024318,3106.4280000000003
49003088,2591.607
49003094,2729.115
49592973,3554.379
49527483,3067.1139999999996
49527509,3236.253
49527512,3260.5730000000003
49527515,3446.301999999999
49068913,3562.267
49527767,1673.8709999999999
49527770,1839.317
49527800,2031.873
49527802,2326.4880000000003
304921691,1923.721
48872683,3387.704
49069364,1866.5159999999998
49069366,1758.9869999999999
49069367,1651.598
49069368,1544.224
49069369,1471.542
49069370,1582.3229999999999
49069372,1562.519
49069373,1576.261
49069378,1746.5939999999998
49069379,1916.436
49069380,2125.464
49069383,2268.93
49069384,2306.716
49069385,2309.522
49069386,2402.297
49069393,2819.976
49069392,2705.126
49069395,2976.0049999999997
49069394,2875.77
49069396,3015.9419999999996
60473048,2876.41
49331996,2192.883
49069983,2855.349
49069985,2673.0570000000002
3052388528,1951.3199999999997
3695559086,3314.8199999999997
4343120364,3335.4919999999993
1214956049,3003.216
49070658,2418.1189999999997
49070659,2367.1319999999996
459981407,2846.072
317506791,1548.702
49137015,2053.38
49137016,1946.1879999999999
49137021,2571.015000000001
49137025,2656.6860000000006
49137029,2815.0350000000008
49137033,2444.014
1350616497,2849.8540000000003
49260590,2858.4360000000006
49260594,2892.862
49260598,2951.338
49260610,3385.793
49661843,1990.0260000000005
49661865,3048.1220000000008
1896860072,2296.906
1896860081,2296.162
276548022,3158.2070000000003
2481834428,3157.443
49531325,3393.75
2481834429,3051.26
2481834430,3040.8700000000003
1896860105,2176.5379999999996
1896860109,2164.113
1896860116,2165.7949999999996
1914948105,2816.6810000000005
3499674207,2970.804
3499674210,3389.449
4342991460,1405.601
4342991461,1388.7440000000001
4342991462,1392.156
4342991463,1374.988
3499674227,3536.5980000000004
3499674231,3595.473
3499674237,3490.9500000000003
3499674238,3592.947
49269615,3569.4699999999993
412339104,1791.2720000000002
49007527,2790.231
49007601,1970.832
49007602,1727.345
49138691,3593.4610000000007
6306057223,2239.932
49138698,3529.8200000000006
49138700,3496.361000000001
459984227,985.4420000000002
459984493,2090.713
459984514,2020.7960000000003
49270424,2513.0040000000004
49532625,2723.711
1716496871,3398.6390000000006
49532626,2569.72
49074038,3364.13
49074039,3297.5240000000003
49074040,3209.0370000000003
49074042,3042.273
49074043,2971.448
49074041,3124.853
3701723389,2848.3420000000006
49074471,2274.059
49074472,2234.8630000000003
1214959997,2179.1169999999997
3695956669,2462.223
49599267,2721.089
49599283,3343.8379999999997
1199494025,3554.2959999999994
1199494051,2988.094
1199494072,2997.971
1199494091,3060.191
1199494119,3064.7290000000003
1199494121,3229.855
1199494123,3444.9900000000002
1199494126,3480.203
1389090169,2510.1779999999994
49403363,2293.4200000000005
1389090306,2414.673
1702090542,3421.9199999999996
1714476948,3431.4689999999996
1702090648,3153.0599999999995
1714476967,3369.3709999999996
49403846,2881.077
1702090706,3138.6049999999996
293394564,2680.221
48945393,2849.237
3695761841,2084.21
49076740,2485.048
49076739,2563.982
49076741,2563.796
49142313,3216.4659999999994
49142314,3267.8059999999996
48945711,1287.4389999999999
49273422,3544.8949999999995
49273728,3371.31
49273736,3255.019
5161343930,3559.84
49536071,3318.268
49536077,3425.982
49536082,3499.8669999999997
49208608,2770.3090000000007
49274271,2878.741
4309638585,3209.5109999999995
49274305,3211.3209999999995
1742134792,2406.0919999999996
1742134801,2423.2079999999996
1742134803,2486.3279999999995
1742134812,2283.298
48946734,2105.3929999999996
48946737,2382.676
48946741,2553.586
5884141153,2308.074
5884141156,2359.708
5884141157,2361.964
5884141159,2284.029
49405559,3344.102
49405571,3061.8149999999996
5146337055,3552.1379999999995
49274750,2702.5099999999993
49209367,2765.9530000000004
49209368,2974.6660000000006
48988413,1300.596
1190519048,3346.1339999999996
3643203935,3102.8649999999993
3643203936,3117.3829999999994
49013346,1749.3039999999999
49013354,2212.8360000000002
49275699,3369.7069999999994
412345140,2442.4110000000005
412345141,2032.1199999999997
49275700,3446.1609999999996
49406880,1827.204
49406893,1959.579
49406900,2083.216
49406901,2194.185
49406903,2278.357
49406905,2364.026
49144791,3370.8239999999996
49144793,3471.467
49144796,3572.098
49735050,2854.16
5146338906,3555.4339999999997
4711573134,2710.968
49145494,2834.2449999999994
49145496,2938.933
49145499,3154.389
49014431,2959.352
48883400,1305.442
48883404,1938.194
48883409,519.087
48883418,849.554
49080106,3281.0409999999997
49080107,3447.0179999999996
49080110,3584.4269999999997
49538868,2235.576
49538873,2192.2770000000005
49276740,3075.346
49276741,3217.257
48883571,2002.31
49735563,3034.263
49080225,2936.0480000000002
49080226,2891.114
49080227,2809.615
49080228,2739.0029999999997
276817925,2072.4620000000004
276817939,2054.992
276817940,1615.5880000000002
2480662604,2967.7380000000003
2480662605,2958.382
49539224,2432.089
49539226,2089.588
49539233,1802.383
49539242,2171.237
49539248,2268.981
276818282,1753.8250000000003
2774591970,3385.5350000000003
2774591971,3128.9300000000003
49080905,2366.54
49080906,2160.813
49080907,1959.323
49080908,1613.666
49080910,1888.629
49080911,1838.569
49080912,1945.4189999999999
49080922,2439.544
49080943,3557.319
49080944,3441.563
49080945,3325.6890000000003
49080946,3093.2590000000005
49080948,2745.369
49080949,2512.4060000000004
49080950,2397.867
49080951,2322.11
504752760,2188.234
5862713989,2577.6749999999993
5862713992,2585.1399999999994
1742072497,2856.8979999999997
6209203075,3571.95
49671257,2245.2980000000002
1331948651,3234.646
1711664339,3176.251
49409344,1846.5529999999999
49409346,1775.3709999999999
5688847690,1624.3200000000002
49344078,3024.4149999999995
49344084,2853.951
49344086,3068.5659999999993
49344088,3174.2039999999993
49344090,3282.729999999999
49344092,3353.119999999999
48885339,1731.7529999999997
276819573,2355.845
1711664837,1908.908
1711664868,1848.5819999999999
1711664872,1777.168
1711665007,2400.0379999999996
276557813,3562.5740000000005
49213641,2054.08
49213642,2157.361
49213644,2074.0470000000005
49213650,2472.3900000000003
49344745,1788.4240000000002
49344746,1894.5070000000003
49606891,2028.091
49344747,2084.9110000000005
49344752,1852.327
49344755,1710.711
49344757,1781.545
3695767827,2108.214
3695767831,2196.362
3695767838,2133.8120000000004
49344809,3357.367
49344811,3241.4990000000003
49344815,3007.4320000000002
49344819,2660.754
49344825,2247.034
1630990687,1529.2719999999997
49410400,2145.4230000000002
49410401,2223.755
