nodes,distance
49360045,2808.2819999999997
49360051,2696.571
49098049,3484.255
49098050,3275.1999999999994
49098051,3479.5119999999997
5896482236,2455.651
49557121,1988.1149999999998
2853908208,2922.082
4625674053,2161.555
49098574,3290.674
49098576,2944.917
49098575,3014.148
3317903216,3085.597
1397239693,3473.959
1397239744,3242.578
1397239756,3536.04
1397239773,3153.616
1397239777,3048.787
49426694,3515.971000000001
3586143008,3196.0849999999996
49230900,2450.277
49230906,2493.677
49230908,2672.77
49230919,2883.989
49230920,2959.649
49230924,3016.879
49427863,2714.0260000000003
49427873,2157.289
3317904828,2426.4610000000002
49034719,681.036
49034721,708.761
5717308912,2803.348
5717308916,2775.7630000000004
49690281,3367.9459999999995
49100701,1698.361
49362908,2470.136
49362910,2503.191
49362911,2650.868
49362914,1687.0269999999996
49362915,1570.0169999999996
49362916,2003.8459999999995
49362917,2189.814
49100844,2555.6719999999996
49100849,2253.4979999999996
49101542,1928.3509999999999
1190476703,3077.783
1190476715,3276.378
1190476717,3142.406
1190476724,3076.1029999999996
1190476726,3425.859
1190476730,3178.81
1190476736,3374.201
1190476823,3473.428
1190476826,3570.406
49233366,3599.2670000000003
49299172,3554.2460000000005
49299173,3439.3250000000007
49299179,3163.573000000001
49299185,3005.3400000000006
49299201,2264.952
49299202,2326.494
49299213,2618.0150000000003
49299218,1916.2519999999997
49299222,1735.369
49299226,1857.071
49299245,1388.8970000000002
49299246,1342.904
49299250,1011.602
49299251,955.852
49299276,1168.002
49299362,3145.954
49299364,3029.357
49299368,2827.67
49299378,2565.561
49561683,2921.4459999999995
49365312,3462.7200000000003
49365314,3052.338
49365318,2564.2270000000003
49365320,2676.0090000000005
380060049,2996.76
49627978,3060.3189999999995
49235024,3289.335
49235025,3196.709
49235027,3146.8199999999997
49235029,3100.7439999999997
49235033,2977.3619999999996
49235044,3139.4649999999997
49235052,3241.8009999999995
49104054,3205.9170000000004
49104055,3295.3980000000006
49104056,3437.3080000000004
49104057,3533.7110000000002
49759480,2476.905
49497392,3428.4099999999994
49038793,3021.1619999999994
49038796,3158.312999999999
49038851,3116.6039999999994
49039332,2374.179
49039556,2253.661
49236482,3334.265
49695588,3166.086
49564571,1771.8020000000001
49564573,1833.067
49630126,1222.982
49302459,1576.8359999999998
49433959,2679.968
49433960,2622.699
49106735,2623.781
49106746,2982.993
49106749,3046.0439999999994
49631212,2506.36
49631222,1950.4509999999996
49696825,1977.1379999999995
49107012,1855.2340000000002
49107017,1982.3560000000002
49107023,2063.3410000000003
49631405,3447.4110000000005
49631411,3095.8190000000004
49631413,3190.0040000000004
3264303399,3594.942
49041799,3318.554
49631867,2639.8140000000008
49631873,3005.2110000000002
49631922,3393.7970000000005
49658548,3130.953
49304461,3178.3250000000003
49304464,3105.7070000000003
48976806,2420.54
48976807,2431.224
49566748,1784.132
49042819,2930.2000000000003
49042820,2917.0960000000005
49108357,3483.9119999999994
49108358,3553.8199999999993
49108558,3071.8329999999996
49501894,3381.718
49501896,3325.651
49502029,2543.2990000000004
49502032,1669.7819999999997
49174537,3445.6130000000003
49568151,2770.353
49240593,2700.708
49240594,2745.8479999999995
49371683,2503.4589999999994
49044163,2193.153
49044164,2244.419
49109701,3134.4269999999997
49109700,3249.448
5531917032,2430.1400000000003
49306353,3585.5
49306361,3546.205999999999
49437531,3399.429
49437534,2824.197
49437540,2729.2470000000003
49437552,3400.6870000000004
49437556,3006.5830000000005
49699942,3102.659
49569327,3061.5630000000006
49242502,2345.663
49242503,2299.258
49766844,3242.5609999999992
2138464907,3387.3140000000008
2138464928,2788.5660000000007
2138464946,2160.909
2138464952,1859.3220000000001
2138464954,1772.477
2138464995,1847.0
2138465000,2089.378
2138465048,1847.414
49308522,2782.9500000000003
49308535,2977.7540000000004
49308541,3210.981
2138465578,2476.78
2138465579,2622.096
2138465580,2677.9950000000003
49112607,2234.857
49112608,2281.09
49309299,1802.2050000000002
49309302,1765.6950000000002
49571467,3111.5209999999997
4342965927,2283.705
2138466240,2701.429
49178628,3533.085
49113163,2495.5389999999998
49047631,3354.8250000000007
49047632,3236.4360000000006
49047633,3286.2720000000004
49113165,2639.1839999999997
49113166,2670.6659999999997
49113168,2879.6079999999997
1607100540,2047.3579999999997
1607100543,2092.578
4589709684,1320.3249999999998
4589709685,1460.0119999999997
49310144,1454.6549999999997
49310149,1403.176
2993187413,1923.891
2993187414,2090.186
2993187415,1441.032
49113828,459.37699999999995
49113834,622.9739999999999
49113838,690.284
49113841,904.29
49113843,1015.5709999999999
49375988,3098.1470000000004
49113845,1133.307
49375990,2942.663
49375989,3020.358
49113848,1209.255
49113847,1180.872
5085555451,3005.5080000000003
49113892,2410.074
49113894,2346.741
49113897,2275.4259999999995
49113898,2278.3689999999997
49113902,2270.209
49113903,2261.147
49113904,2233.9739999999997
49113923,2222.91
49113925,2119.642
49113927,1842.85
49113928,1891.388
49113929,2603.4619999999995
49113933,2508.7749999999996
49113934,2428.434
49113935,1797.9850000000001
49113936,1889.604
49113937,1979.467
49113938,2071.513
49113939,2158.572
49113940,2222.639
49048434,3360.4519999999993
49049099,2999.6939999999995
49049102,3178.8589999999995
49049108,3330.6489999999994
2139647826,2137.4739999999997
49442656,1703.388
49049543,2980.5919999999996
2139647964,2327.774
2139647966,2332.8149999999996
2139647986,2491.173
2139647995,2493.2299999999996
2139648013,2655.2599999999998
2139648015,2653.897
2139648022,2762.0359999999996
2139648025,2758.61
2139648038,2742.5049999999997
2139648055,2968.6399999999994
2139648059,2965.297
2139648062,2985.866
49442996,2944.1629999999996
49115716,1719.774
49115717,1448.0359999999998
49115719,1357.2789999999998
49115720,1393.3359999999998
49115773,3250.994
49115775,3196.954
49116226,3579.185
49116233,3112.493
49116234,3029.123
49116242,2604.427
49116243,2520.8970000000004
49116245,2436.985
49116248,2096.2490000000003
49116250,2010.983
49116253,1716.593
49116254,1845.001
49050943,3398.0570000000002
49575513,2661.689
49313536,3023.249
4614747939,3150.862
49313591,3391.6389999999997
49313595,2973.423
3456202655,2123.464
3456202656,2105.368
3456202658,1965.7620000000002
3456202659,2006.717
3456202661,2115.381
3456202662,2099.174
3456202663,2028.183
3456202664,2053.68
49379285,1320.613
49379292,1400.464
49051624,638.163
49051623,751.369
49576050,3542.187
49248587,3030.154
49248592,2915.171
49248601,2812.1549999999997
49248611,2391.9629999999997
49117601,2261.1049999999996
49117602,2183.4759999999997
49117603,2108.5339999999997
2139650497,1954.2359999999999
49117668,2220.207
49117675,1955.618
4343036543,3551.6349999999993
4343036545,3557.4529999999995
49576589,2888.59
49117945,1258.007
49445666,2816.2699999999995
49445671,2914.3539999999994
49445680,3106.812999999999
49445687,3151.041999999999
49445693,3302.6569999999992
1010138242,3253.874999999999
49773709,2947.7099999999996
49643573,3378.5359999999996
5896372446,2503.284
5896372447,2437.318
5896372449,2245.2749999999996
5896372452,2146.6639999999998
5896372453,2329.984
5896372454,2141.556
5896372455,2347.0
5896372456,2339.467
49316210,3025.4620000000004
49316214,3203.672
49316240,3378.82
49119660,3516.9860000000003
49447343,3396.1189999999997
49119663,3430.568
49447346,3304.4259999999995
49512897,2154.444
49512908,2724.8540000000003
49512910,2848.0600000000004
49512912,2952.606
49512917,3484.191999999999
49382003,763.78
49709748,2117.9030000000002
49251162,3594.0359999999996
49251164,3508.263
49251167,3425.2169999999996
49251171,3255.3360000000002
49251175,3186.2870000000007
49251176,3085.7490000000007
49054597,3439.6820000000002
49054598,3190.6670000000004
49054604,3007.0480000000002
49251239,2847.6490000000003
49251242,2802.6320000000005
49251244,2747.7340000000004
49251260,2446.009
49251281,3057.1949999999997
49251288,3211.4889999999996
49251292,3414.1169999999997
49054788,1226.404
49054799,1405.309
49054809,1608.4279999999999
49054811,1669.2589999999998
49054812,1563.011
49054813,1380.866
49054814,2085.069
49054815,2050.182
49054817,2002.4159999999997
49054829,1865.5369999999998
49054839,1743.1819999999998
49054846,1625.5629999999999
49054847,1723.0089999999998
49054848,1973.9409999999998
49054849,1841.5129999999997
49054855,2258.365
49710232,2038.2180000000003
49382991,3472.1509999999994
49120858,3000.6510000000003
49120859,2797.5330000000004
49120861,2258.2090000000003
49120860,2399.594
49120864,2151.849
49383135,3145.2609999999995
49776473,1921.082
823757166,2246.1249999999995
49449465,1251.4379999999999
49515095,3574.447
49515098,3475.993
49515100,3305.915
49515108,2984.2350000000006
49515117,2544.4120000000003
49056514,3578.546
49056527,3247.0939999999996
49646346,2497.054
49646354,2731.938
49056534,3471.178
48860103,1876.9
48860104,1871.2859999999996
48860105,2399.138
49319230,3404.91
49778244,1455.827
5136158293,2471.407
5136158296,2448.5660000000003
49123143,2977.806
49123144,2876.276
49123145,2616.5009999999997
49123149,2330.797
49123152,2247.044
49123158,2034.6619999999998
49123159,2093.839
49123166,2684.608
49123167,2581.6650000000004
49123169,2403.231
49123172,2340.485
49123177,2747.716
49123187,3093.902
49123190,3223.681
49123191,3282.518
4619276312,3547.6249999999995
4619276313,3364.6229999999996
49451149,2592.633
49320444,2252.659
4343304781,2722.263
49779346,2531.7529999999992
49583024,2836.2279999999996
49320911,2383.4269999999997
49320914,2468.8759999999997
49320936,2625.6479999999992
49320960,3048.4049999999993
49320965,3092.2379999999994
49114780,2577.085
49114781,2382.9120000000003
49124782,2328.452
4342978447,1440.2199999999998
4342978449,1367.9489999999998
4342978451,1280.6149999999998
4342978455,1139.446
4342978458,1216.039
4342978461,1324.36
4342978462,1380.457
4342978463,1471.3959999999997
4342978464,1567.7619999999997
4342978466,1637.395
4342978469,1689.045
49453096,2494.874
2138479312,2169.5150000000003
2138479317,2147.518
2138479321,2142.636
2138479340,2171.222
49519340,892.1360000000001
2138479351,2295.3860000000004
2138479368,2306.7080000000005
49257252,1771.4569999999999
2138479441,2091.273
3329399672,2203.005
4343307690,2767.812
49127051,2356.23
3298795372,2643.4859999999994
49258383,3578.8329999999996
49061809,3218.9049999999997
49061810,3271.7090000000003
49061811,3312.661
49390330,3557.1720000000005
49193876,2702.335
49193879,2708.9019999999996
49193921,3548.614
49193923,3340.779
49193924,3138.177
49193927,2667.5860000000002
49391172,2188.485
49129076,2778.678000000001
49129077,2754.440000000001
49129078,2673.1600000000008
49129080,2563.620000000001
49129081,2613.8050000000007
49129079,2630.163000000001
49325749,2706.8219999999997
49063967,1194.4109999999998
49063968,1175.0449999999998
49063972,1103.273
49063974,1212.8359999999998
49063976,1329.1809999999998
49063977,1416.148
49063978,1508.923
49063979,1600.296
49063980,1691.56
49064061,2533.6669999999995
49064063,2480.0329999999994
49064064,2396.7169999999996
49064066,2308.0649999999996
49064068,2216.7889999999998
49064069,2133.2819999999997
49064071,2051.928
49064073,1949.905
49064075,1848.62
49064077,1748.002
49064079,1648.1119999999999
49064080,1615.281
49326529,3233.0040000000004
49261089,1220.984
49064984,2606.7960000000003
49064985,2700.938
49064986,2962.732
4586122299,1597.8169999999998
4586122300,1647.5369999999998
4586122301,1697.197
4586122302,1508.889
4586122304,1594.896
49393037,2762.62
49393038,2683.406
48934821,2647.24
48934822,2622.6259999999997
49131433,700.0169999999999
49656032,2829.907
49116228,3380.823
49116229,3282.346
49116231,3197.825
49116235,2944.581
49116236,2858.684
49116238,2776.4780000000005
49116240,2689.5340000000006
49116246,2351.447
5692633513,2770.966
5692633514,2770.6990000000005
5692633515,2789.15
49066418,2400.2639999999997
49066419,2363.7889999999998
49066420,2450.814
49066422,2583.365
49066425,2622.636
49066617,3311.09
48935639,2487.618
49066931,2415.058
49066937,2538.132
49067160,1004.927
49067162,1143.358
49067174,2165.7059999999997
49067177,2080.0029999999997
49460408,3372.926999999999
49460412,3176.6429999999996
49460414,3120.3519999999994
49460416,3049.7709999999997
49460424,2869.316
49460434,2464.3480000000004
49460436,2430.4350000000004
49460451,1954.43
49460462,1648.664
49460465,1546.043
49460469,1288.2129999999997
49460485,1480.2149999999997
49460495,1730.5420000000001
49460520,2739.469
49460545,3482.2419999999993
49526508,3406.4610000000002
49526521,3267.051
49067879,869.325
49067882,1055.2820000000002
49067909,3273.8729999999996
49067916,3097.7659999999996
49002572,3091.374
49002573,3222.7
49264730,2292.4819999999995
49461454,1090.663
1715714574,1575.3619999999996
49090651,2720.8199999999997
2138487861,2308.001
2138487858,2284.342
5692636223,2629.2210000000005
5692636222,2635.873
5915327986,1743.1
49594230,2658.7789999999995
49659926,2925.761
49659940,2113.21
49398091,3589.2110000000002
49463658,3027.087
49463688,2931.9139999999998
304923271,3074.868
304923638,2935.6639999999998
49726629,3500.2350000000006
304923820,3383.783
3453732481,2358.197
3453732486,2222.509
49091279,1379.547
49071853,3209.5060000000003
49071854,3246.6040000000003
49260649,2059.8340000000003
49260653,1960.6190000000001
49260656,1859.114
49260661,1557.982
49260663,1458.7759999999998
6042797991,3157.0640000000003
6042797994,3463.035
49268650,2311.236
49260668,1300.2949999999998
49268654,2091.5
49268662,399.26199999999994
49268663,378.029
49268673,429.05300000000005
49268683,813.395
49260678,3097.7549999999997
49260679,3014.5329999999994
49260681,2961.7699999999995
49260683,2888.0759999999996
49260685,2792.2929999999997
49260686,2467.0899999999997
49260694,2330.419
49203351,1646.704
49203367,3242.4009999999994
49203376,3043.3259999999996
49203384,2955.7159999999994
49203400,2604.0249999999996
49203413,2297.5469999999996
49203423,2122.653
49203425,2064.9339999999997
49203427,1929.6019999999996
49203428,1863.8509999999997
49203430,1761.9959999999996
49203432,1708.6229999999996
49203434,1656.2049999999997
304728677,3589.07
304728704,3509.168
304728774,3293.998
49269505,2495.361
304728997,3226.401
49335446,2740.5219999999995
49335450,2575.2189999999996
49728720,3351.2420000000006
49466679,3113.478
49270113,3319.279
49270119,3383.007
49270124,3477.7870000000003
49270128,3560.5020000000004
49270130,3578.7550000000006
49401262,3219.998
49401270,3099.12
49401276,3054.3399999999992
49401278,3090.479999999999
49205189,2373.1349999999998
1715720325,2801.7260000000006
1715720327,2843.3630000000007
1715720329,2917.6130000000007
1715720346,3542.9070000000006
49074384,2649.6339999999996
49074429,2518.364
49074430,2619.732
1715720448,3520.8200000000006
1715720457,3218.4090000000006
1715720465,2987.7040000000006
1715720468,2904.448000000001
1715720472,2826.5100000000007
1715720474,2783.9250000000006
1715720512,3128.5100000000007
1715720515,3185.3310000000006
1715720528,2811.9140000000007
1715720529,2812.0570000000002
49467800,3576.582
49336844,3526.475
49336846,3318.6119999999996
49336853,3263.2549999999997
5895869043,3577.0420000000004
5895869044,3585.821000000001
5895869050,3589.521
49664700,2799.9779999999996
400527825,2547.3070000000007
49010191,2247.435
49076138,3277.2959999999994
49076145,2945.9569999999994
49076148,2754.9309999999996
49076154,2511.3309999999997
49076156,2371.403
49076163,1910.78
49092168,2433.1740000000004
49092170,2061.193
49092171,1851.14
49092172,1758.484
49092173,2020.7009999999998
49092174,2212.027
49207473,2628.3129999999996
49207474,2546.2949999999996
49207477,2400.6880000000006
1336335105,2243.874
1715723567,3291.642
1715723574,3059.413
49077849,2856.2500000000005
49077851,2668.3120000000004
49143962,2643.0139999999997
49537495,2760.9599999999996
49078746,2969.0379999999996
49078748,2874.0059999999994
49078752,3039.705999999999
49537509,2462.0239999999994
49379298,1418.156
49144649,3575.7669999999994
49144653,3531.1609999999996
49144675,3357.459
49144676,3309.955
49144679,3312.795
49144683,3324.745
49144684,3225.63
49144686,3196.786
49144688,3157.5909999999994
49668994,3002.1639999999998
49668998,3242.825
49144773,2991.9320000000007
49144775,3066.6230000000005
49144779,3213.6280000000006
49144785,3407.3600000000006
296870971,3361.514
49407201,3325.3549999999996
49079524,3510.169
49407203,3276.0709999999995
49079531,3134.144
49079532,3063.9049999999997
49407213,3361.7899999999995
49669359,2125.663
49407216,2619.4100000000003
49079538,2944.783
49079545,2805.162
49407232,2275.972
49079554,2178.768
49079555,1975.365
49079556,1748.517
49407237,2126.0139999999997
49079558,1656.464
49079560,1919.1519999999998
49407239,2145.4939999999997
49407241,2072.3619999999996
49407243,1902.648
49079567,2036.652
296871192,3349.224
49407308,1849.243
49407330,2326.582
296871475,3487.966
49014367,2044.0140000000004
49276569,3301.0309999999995
49276585,3411.6619999999994
49277208,1952.1899999999996
49277209,2056.7919999999995
49277210,2139.1169999999997
49277218,1815.7910000000002
49080625,3373.469
49080634,3534.187
3384339080,1932.3709999999999
412347047,3065.9180000000006
296872655,3001.3970000000004
49146660,1387.106
49146670,1807.555
49146671,1887.501
49146679,2004.9859999999999
48884607,2748.1980000000003
49474546,2666.679
49474565,2843.4739999999997
49474590,3117.4159999999997
49081801,2150.145
49081802,2011.0479999999998
504753673,2439.757
4341493369,3083.7679999999996
4341493370,3067.4539999999997
4341493371,3055.6549999999997
4341493376,2975.4539999999997
4341493386,3465.1229999999996
4341493388,3582.5849999999996
3322212648,2744.284
49082877,2724.555
49082880,2632.264
49082881,2546.809
49082882,2434.529
49410702,2380.233
3474125486,1269.043
3474125487,1377.2589999999998
49607385,3466.4750000000004
3639604156,3422.3039999999996
3639604163,3313.41
49607874,2793.789
49280432,2101.6609999999996
49280455,2227.279
49280583,2769.439
49673829,3220.2949999999996
49281044,2672.7039999999997
49150476,570.377
49216129,1841.65
49216132,1627.699
49347408,3493.382
49675089,2738.718
49216491,3429.33
49216506,3074.803
49216512,2964.129
49216516,2893.757
49216523,2680.285
49216533,2589.879
49216535,2512.172
49216553,2580.488
49085534,2402.9669999999996
5717097821,2209.9509999999996
5898567008,1476.147
5898567009,1153.6599999999999
6177488269,2308.0849999999996
49348353,1329.777
